Word Pair,Count
"('essere', 'novità')",1
"('anima', 'venire')",1
"('anima', 'avarizia')",1
"('anima', 'sdegno')",1
"('essere', 'sdegno')",1
"('sdegno', 'venire')",1
"('avarizia', 'sdegno')",1
"('mio', ""molt'"")",1
"('anno', 'mio')",1
"('mangiare', 'mio')",1
"('guardare', 'mio')",1
"('essere', ""molt'"")",1
"('anno', ""molt'"")",1
"('mangiare', ""molt'"")",1
"('avere', ""molt'"")",1
"(""molt'"", 'volere')",1
"('guardare', ""molt'"")",1
"('anno', 'mangiare')",1
"('anno', 'volere')",1
"('anno', 'guardare')",1
"('mangiare', 'volere')",1
"('guardare', 'mangiare')",1
"('essere', 'gentile')",11
"('gentile', 'villano')",1
"('gentile', 'povero')",1
"('gentile', 'ricco')",1
"('gentile', 'mercatante')",1
"('barattiere', 'gentile')",1
"('uomo', 'villano')",1
"('barattiere', 'uomo')",1
"('essere', 'villano')",3
"('barattiere', 'essere')",3
"('povero', 'villano')",1
"('ricco', 'villano')",1
"('mercatante', 'villano')",1
"('barattiere', 'villano')",1
"('povero', 'ricco')",1
"('mercatante', 'povero')",1
"('barattiere', 'povero')",1
"('mercatante', 'ricco')",1
"('barattiere', 'ricco')",1
"('barattiere', 'mercatante')",1
"('infinito', 'ribaldo')",1
"('infinito', 'occhio')",1
"('avere', 'infinito')",1
"('infinito', 'veduto')",1
"('infinito', 'straziare')",1
"('animo', 'infinito')",1
"('occhio', 'ribaldo')",1
"('avere', 'ribaldo')",1
"('ribaldo', 'veduto')",1
"('ribaldo', 'straziare')",1
"('animo', 'ribaldo')",1
"('avere', 'occhio')",1
"('occhio', 'straziare')",1
"('animo', 'occhio')",1
"('avere', 'straziare')",1
"('straziare', 'veduto')",1
"('animo', 'straziare')",1
"('entrare', 'pensiero')",2
"('entrare', 'entrare')",1
"('avarizia', 'non')",2
"('avarizia', 'dea')",1
"('avarizia', 'avere')",1
"('assalire', 'avarizia')",2
"('avarizia', 'uomo')",1
"('avarizia', 'piccolo')",1
"('affare', 'avarizia')",1
"('avarizia', 'gran')",1
"('assalire', 'non')",2
"('affare', 'non')",1
"('avere', 'dea')",1
"('assalire', 'dea')",1
"('dea', 'uomo')",1
"('dea', 'piccolo')",1
"('affare', 'dea')",1
"('dea', 'gran')",1
"('affare', 'avere')",1
"('assalire', 'uomo')",1
"('assalire', 'piccolo')",1
"('affare', 'assalire')",1
"('assalire', 'gran')",1
"('piccolo', 'uomo')",1
"('affare', 'uomo')",1
"('affare', 'piccolo')",1
"('gran', 'piccolo')",1
"('affare', 'gran')",1
"('dea', 'fare')",1
"('fare', 'ribaldo')",1
"('fare', 'poscia')",1
"('fare', 'rintuzzare')",1
"('dea', 'essere')",4
"('dea', 'ribaldo')",1
"('dea', 'parere')",1
"('dea', 'poscia')",1
"('dea', 'rintuzzare')",1
"('essere', 'poscia')",2
"('essere', 'rintuzzare')",2
"('parere', 'ribaldo')",1
"('poscia', 'ribaldo')",1
"('ribaldo', 'rintuzzare')",1
"('parere', 'poscia')",1
"('parere', 'rintuzzare')",1
"('poscia', 'rintuzzare')",1
"('animo', 'onorare')",1
"('sapere', 'volere')",1
"('sapere', 'trovare')",1
"('Primasso', 'magnificenza')",1
"('magnificenza', 'venire')",1
"('avere', 'magnificenza')",1
"('fama', 'udire')",1
"('tempo', 'udire')",1
"('davante', 'udire')",1
"('udire', 'valente')",1
"('udire', 'uom')",1
"('avere', 'fama')",1
"('avere', 'davante')",1
"('avere', 'uom')",1
"('abate', 'fama')",1
"('abate', 'tempo')",1
"('abate', 'davante')",1
"('abate', 'valente')",1
"('abate', 'uom')",1
"('fama', 'tempo')",1
"('davante', 'fama')",1
"('fama', 'valente')",1
"('fama', 'uom')",1
"('davante', 'tempo')",1
"('tempo', 'valente')",1
"('tempo', 'uom')",1
"('davante', 'valente')",1
"('davante', 'uom')",1
"('uom', 'valente')",1
"('conoscere', 'vergognarsi')",1
"('conoscere', 'vago')",1
"('conoscere', 'fare')",2
"('amenda', 'conoscere')",1
"('conoscere', 'maniera')",1
"('conoscere', 'ingegnarsi')",1
"('vago', 'vergognarsi')",1
"('amenda', 'vergognarsi')",1
"('maniera', 'vergognarsi')",1
"('ingegnarsi', 'vergognarsi')",1
"('amenda', 'vago')",1
"('maniera', 'vago')",1
"('ingegnarsi', 'vago')",1
"('amenda', 'fare')",1
"('amenda', 'maniera')",1
"('amenda', 'ingegnarsi')",1
"('ingegnarsi', 'maniera')",1
"('mangiare', 'sufficienza')",1
"('Primasso', 'sufficienza')",1
"('convenire', 'fé')",1
"('convenire', 'vestire')",1
"('convenire', 'denaro')",1
"('convenire', 'pallafreno')",1
"('fé', 'vestire')",1
"('denaro', 'fé')",1
"('fé', 'pallafreno')",1
"('fé', 'suo')",1
"('denaro', 'vestire')",2
"('pallafreno', 'vestire')",1
"('suo', 'vestire')",2
"('denaro', 'pallafreno')",1
"('denaro', 'suo')",2
"('pallafreno', 'suo')",2
"('andare', 'rimettere')",2
"('rimettere', 'stare')",2
"('Primasso', 'contento')",1
"('Primasso', 'rendutegli')",1
"('contento', 'rendutegli')",1
"('grazie', 'maggiore')",1
"('Parigi', 'grazie')",1
"('grazie', 'piè')",1
"('grazie', 'partito')",1
"('essere', 'grazie')",1
"('grazie', 'ritornare')",1
"('Parigi', 'maggiore')",1
"('maggiore', 'piè')",1
"('maggiore', 'partito')",1
"('maggiore', 'ritornare')",1
"('Parigi', 'piè')",1
"('Parigi', 'partito')",1
"('Parigi', 'ritornare')",1
"('partito', 'piè')",1
"('piè', 'ritornare')",1
"('partito', 'ritornare')",1
"('essere', 'ritornare')",1
"('Cane', 'Messer')",1
"('Messer', 'intendente')",1
"('Cane', 'intendente')",1
"('essere', 'intendente')",1
"('dimostrazione', 'intendere')",1
"('dimostrazione', 'dire')",1
"('dimostrazione', 'volea')",1
"('Bergamino', 'dimostrazione')",1
"('intendere', 'volea')",1
"('Bergamino', 'intendere')",1
"('dire', 'volea')",1
"('Bergamino', 'volea')",1
"('Bergamino', 'sorridere')",1
"('avere', 'sorridere')",1
"('mostrare', 'sorridere')",1
"('danno', 'sorridere')",1
"('danno', 'dire')",1
"('Bergamino', 'avere')",1
"('Bergamino', 'mostrare')",1
"('Bergamino', 'danno')",1
"('avere', 'danno')",1
"('tuo', 'virtù')",1
"('avarizia', 'tuo')",1
"('mio', 'virtù')",1
"('avarizia', 'virtù')",1
"('avarizia', 'mio')",1
"('avarizia', 'cacciare')",1
"('avarizia', 'bastone')",1
"('assalire', 'cacciare')",1
"('assalire', 'bastone')",1
"('bastone', 'non')",1
"('bastone', 'cacciare')",1
"('avere', 'divisare')",1
"('fare', 'pagare')",2
"('fare', 'oste')",2
"('Bergamino', 'fare')",2
"('Bergamino', 'pagare')",1
"('Bergamino', 'oste')",1
"('restituire', 'tre')",1
"('nobilissimamente', 'tre')",1
"('suo', 'tre')",1
"('tre', 'vestire')",1
"('datigli', 'tre')",1
"('denaro', 'tre')",1
"('restituire', 'roba')",2
"('nobilissimamente', 'roba')",2
"('roba', 'suo')",2
"('roba', 'roba')",1
"('roba', 'vestire')",2
"('datigli', 'roba')",2
"('denaro', 'roba')",2
"('nobilissimamente', 'restituire')",1
"('restituire', 'suo')",1
"('restituire', 'vestire')",1
"('datigli', 'restituire')",1
"('denaro', 'restituire')",1
"('nobilissimamente', 'suo')",1
"('nobilissimamente', 'vestire')",1
"('datigli', 'nobilissimamente')",1
"('denaro', 'nobilissimamente')",1
"('datigli', 'suo')",1
"('datigli', 'vestire')",1
"('datigli', 'denaro')",1
"('pallafreno', 'piacere')",1
"('pallafreno', 'volta')",1
"('pallafreno', 'rimettere')",1
"('andare', 'pallafreno')",1
"('pallafreno', 'stare')",1
"('rimettere', 'suo')",1
"('stare', 'suo')",1
"('piacere', 'rimettere')",1
"('rimettere', 'volta')",1
"('stare', 'volta')",1
"('Borsiere', 'Guiglielmo')",3
"('Guiglielmo', 'leggiadro')",1
"('Guiglielmo', 'parola')",2
"('Guiglielmo', 'trafiggere')",1
"('Guiglielmo', 'avarizia')",1
"('Guiglielmo', 'messer')",1
"('Ermino', 'Guiglielmo')",1
"('Guiglielmo', 'de')",1
"('Borsiere', 'leggiadro')",1
"('Borsiere', 'parola')",1
"('Borsiere', 'trafiggere')",1
"('Borsiere', 'avarizia')",1
"('Borsiere', 'messer')",1
"('Borsiere', 'Ermino')",1
"('Borsiere', 'de')",1
"('leggiadro', 'parola')",2
"('leggiadro', 'trafiggere')",1
"('avarizia', 'leggiadro')",1
"('leggiadro', 'messer')",1
"('Ermino', 'leggiadro')",1
"('de', 'leggiadro')",1
"('parola', 'trafiggere')",1
"('avarizia', 'parola')",1
"('messer', 'parola')",1
"('Ermino', 'parola')",2
"('de', 'parola')",1
"('avarizia', 'trafiggere')",1
"('messer', 'trafiggere')",1
"('Ermino', 'trafiggere')",1
"('de', 'trafiggere')",1
"('Ermino', 'avarizia')",2
"('Ermino', 'messer')",1
"('de', 'messer')",1
"('Ermino', 'de')",2
"('Filostrato', 'sedere')",1
"('Lauretta', 'sedere')",1
"('poscia', 'sedere')",1
"('sedere', 'udire')",1
"('avere', 'sedere')",1
"('Filostrato', 'Lauretta')",1
"('Filostrato', 'poscia')",1
"('Filostrato', 'udire')",1
"('Filostrato', 'avere')",1
"('Lauretta', 'poscia')",1
"('Lauretta', 'udire')",1
"('Lauretta', 'avere')",1
"('poscia', 'udire')",1
"(""'ndustri"", 'lodare')",1
"('Bergamino', 'lodare')",1
"('lodare', 'sentire')",1
"('convenire', 'lodare')",1
"('dire', 'lodare')",1
"('cosa', 'lodare')",1
"(""'ndustri"", 'Bergamino')",1
"(""'ndustri"", 'sentire')",1
"(""'ndustri"", 'convenire')",1
"(""'ndustri"", 'dire')",1
"(""'ndustri"", 'cosa')",1
"('Bergamino', 'sentire')",1
"('Bergamino', 'convenire')",1
"('Bergamino', 'cosa')",1
"('convenire', 'sentire')",1
"('convenire', 'dire')",1
"('convenire', 'cosa')",1
"('comandamento', 'parlare')",1
"('aspettare', 'cominciare')",2
"('aspettare', 'parlare')",1
"('caro', 'precedente')",1
"('compagno', 'precedente')",1
"('indurre', 'precedente')",1
"('precedente', 'volere')",1
"('dire', 'precedente')",1
"('caro', 'novella')",1
"('compagno', 'novella')",1
"('indurre', 'novella')",1
"('caro', 'compagno')",2
"('caro', 'indurre')",1
"('caro', 'volere')",1
"('caro', 'dire')",2
"('compagno', 'indurre')",1
"('compagno', 'volere')",1
"('compagno', 'dire')",1
"('indurre', 'volere')",1
"('dire', 'indurre')",1
"('corte', 'valente')",2
"('non', 'valente')",1
"('frutto', 'valente')",1
"('pugnesse', 'valente')",1
"('frutto', 'uomo')",1
"('pugnesse', 'uomo')",1
"('corte', 'frutto')",1
"('corte', 'pugnesse')",1
"('non', 'pugnesse')",1
"('frutto', 'pugnesse')",1
"('mercatante', 'ricchissimo')",1
"('cupidigia', 'ricchissimo')",1
"('effetto', 'ricchissimo')",1
"('passato', 'ricchissimo')",1
"('cupidigia', 'mercatante')",1
"('effetto', 'mercatante')",1
"('mercatante', 'passato')",1
"('cupidigia', 'effetto')",1
"('cupidigia', 'passato')",1
"('effetto', 'passato')",1
"('non', 'somigliare')",1
"('dovere', 'somigliare')",1
"('essere', 'somigliare')",1
"('caro', 'somigliare')",1
"('pensare', 'somigliare')",1
"('adivenisse', 'somigliare')",1
"('adivenisse', 'non')",1
"('caro', 'dovere')",1
"('dovere', 'pensare')",1
"('adivenisse', 'dovere')",1
"('adivenisse', 'essere')",1
"('caro', 'pensare')",1
"('adivenisse', 'caro')",1
"('adivenisse', 'pensare')",1
"('Genova', 'essere')",5
"('Genova', 'buon')",1
"('Genova', 'tempo')",2
"('Genova', 'passare')",1
"('Genova', 'gentile')",2
"('Genova', 'uomo')",3
"('buon', 'tempo')",1
"('buon', 'passare')",1
"('buon', 'gentile')",1
"('buon', 'uomo')",1
"('passare', 'tempo')",1
"('gentile', 'tempo')",1
"('tempo', 'uomo')",1
"('gentile', 'passare')",1
"('passare', 'uomo')",1
"('chiamare', 'messere')",1
"('Ermino', 'chiamare')",2
"('Grimaldi', 'chiamare')",1
"('Ermino', 'messere')",5
"('de', 'messere')",2
"('Grimaldi', 'messere')",2
"('Ermino', 'Grimaldi')",1
"('Ermino', 'essere')",3
"('Grimaldi', 'de')",2
"('Grimaldi', 'essere')",2
"('credere', 'grande')",1
"('credere', 'possessione')",1
"('credere', 'denaro')",1
"('credere', 'lungo')",1
"('credere', 'trapassare')",1
"('grande', 'possessione')",1
"('denaro', 'grande')",1
"('grande', 'lungo')",1
"('grande', 'trapassare')",1
"('denaro', 'possessione')",1
"('gran', 'possessione')",1
"('lungo', 'possessione')",1
"('possessione', 'trapassare')",1
"('denaro', 'gran')",1
"('denaro', 'lungo')",1
"('denaro', 'trapassare')",1
"('gran', 'lungo')",1
"('gran', 'trapassare')",1
"('lungo', 'trapassare')",1
"('altro', 'ricchezza')",1
"('ricchezza', 'ricchissimo')",1
"('cittadino', 'ricchezza')",1
"('ricchezza', 'sapere')",1
"('Italia', 'ricchezza')",1
"('altro', 'ricchissimo')",1
"('altro', 'cittadino')",1
"('altro', 'sapere')",1
"('Italia', 'altro')",1
"('cittadino', 'ricchissimo')",1
"('ricchissimo', 'sapere')",1
"('Italia', 'ricchissimo')",1
"('cittadino', 'sapere')",1
"('Italia', 'cittadino')",1
"('avanzare', 'ricchezza')",1
"('italico', 'ricchezza')",1
"('essere', 'ricchezza')",1
"('avarizia', 'ricchezza')",1
"('avanzare', 'italico')",1
"('avanzare', 'essere')",1
"('avanzare', 'avarizia')",1
"('essere', 'italico')",1
"('avarizia', 'italico')",1
"('avaro', 'miseria')",1
"('miseria', 'mondo')",1
"('avaro', 'mettere')",1
"('mettere', 'mondo')",1
"('avaro', 'mondo')",1
"('misura', 'non')",1
"('misura', 'onorare')",1
"('misura', 'tenere')",1
"('borsa', 'misura')",1
"('misura', 'stretto')",1
"('non', 'onorare')",1
"('altrui', 'non')",3
"('non', 'stretto')",1
"('altrui', 'onorare')",1
"('onorare', 'tenere')",1
"('borsa', 'onorare')",1
"('onorare', 'stretto')",1
"('altrui', 'tenere')",1
"('altrui', 'borsa')",1
"('altrui', 'stretto')",1
"('borsa', 'tenere')",1
"('stretto', 'tenere')",1
"('borsa', 'stretto')",1
"('cosa', 'persona')",1
"('contra', 'cosa')",1
"('cosa', 'general')",1
"('oportune', 'suo')",1
"('oportune', 'proprio')",1
"('oportune', 'persona')",1
"('contra', 'oportune')",1
"('general', 'oportune')",1
"('costume', 'oportune')",1
"('de', 'oportune')",1
"('proprio', 'suo')",1
"('contra', 'suo')",1
"('general', 'suo')",1
"('persona', 'proprio')",1
"('contra', 'proprio')",1
"('general', 'proprio')",1
"('costume', 'proprio')",1
"('de', 'proprio')",1
"('contra', 'persona')",1
"('general', 'persona')",1
"('costume', 'persona')",1
"('contra', 'general')",1
"('contra', 'costume')",1
"('contra', 'de')",1
"('costume', 'general')",1
"('de', 'general')",1
"('genovese', 'usare')",1
"('essere', 'genovese')",1
"('genovese', 'vestire')",1
"('genovese', 'sostenere')",1
"('genovese', 'non')",1
"('genovese', 'ispendere')",1
"('usare', 'vestire')",1
"('sostenere', 'usare')",1
"('ispendere', 'usare')",1
"('essere', 'vestire')",1
"('essere', 'ispendere')",1
"('sostenere', 'vestire')",1
"('non', 'vestire')",1
"('ispendere', 'vestire')",1
"('ispendere', 'sostenere')",1
"('ispendere', 'non')",1
"('difetto', 'grande')",1
"('difetto', 'mangiare')",1
"('bere', 'difetto')",1
"('grande', 'mangiare')",1
"('bere', 'grande')",1
"('essere', 'sopranome')",1
"('cadere', 'de')",1
"('de', 'sopranome')",1
"('Grimaldi', 'cadere')",1
"('Grimaldi', 'sopranome')",1
"('cadere', 'sopranome')",1
"('cadere', 'messere')",1
"('messere', 'sopranome')",1
"('Avarizia', 'Ermino')",1
"('Avarizia', 'essere')",1
"('Avarizia', 'chiamare')",1
"('avvenire', 'ispendendo')",1
"('avvenire', 'suo')",1
"('ispendendo', 'tempo')",1
"('ispendendo', 'non')",1
"('ispendendo', 'suo')",1
"('arrivare', 'multiplicava')",1
"('Genova', 'multiplicava')",1
"('multiplicava', 'valente')",1
"('multiplicava', 'uomo')",1
"('corte', 'multiplicava')",1
"('costumato', 'multiplicava')",1
"('Genova', 'arrivare')",1
"('arrivare', 'valente')",1
"('arrivare', 'uomo')",2
"('arrivare', 'corte')",1
"('arrivare', 'costumato')",1
"('Genova', 'valente')",1
"('Genova', 'corte')",1
"('Genova', 'costumato')",1
"('costumato', 'valente')",1
"('costumato', 'uomo')",1
"('corte', 'costumato')",1
"('essere', 'parlante')",1
"('chiamare', 'parlante')",1
"('Guiglielmo', 'parlante')",1
"('Borsiere', 'parlante')",1
"('non', 'parlante')",1
"('miga', 'parlante')",1
"('parlante', 'simile')",1
"('Guiglielmo', 'essere')",3
"('Borsiere', 'essere')",2
"('essere', 'miga')",1
"('Guiglielmo', 'chiamare')",1
"('Borsiere', 'chiamare')",1
"('chiamare', 'miga')",1
"('chiamare', 'simile')",1
"('Guiglielmo', 'non')",2
"('Guiglielmo', 'miga')",1
"('Guiglielmo', 'simile')",1
"('Borsiere', 'non')",1
"('Borsiere', 'miga')",1
"('Borsiere', 'simile')",1
"('miga', 'non')",1
"('miga', 'simile')",1
"('essere', 'vergogna')",2
"('corrotto', 'essere')",1
"('essere', 'vituperevole')",1
"('corrotto', 'non')",1
"('non', 'vituperevole')",1
"('corrotto', 'gran')",1
"('gran', 'vituperevole')",1
"('corrotto', 'vergogna')",1
"('vergogna', 'vituperevole')",1
"('de', 'vituperevole')",1
"('corrotto', 'vituperevole')",1
"('costume', 'presente')",1
"('costume', 'volere')",1
"('costume', 'essere')",2
"('costume', 'gentile')",1
"('costume', 'uomo')",1
"('costume', 'signor')",1
"('presente', 'volere')",1
"('gentile', 'presente')",1
"('presente', 'uomo')",1
"('presente', 'signor')",1
"('gentile', 'volere')",1
"('signor', 'volere')",1
"('essere', 'signor')",1
"('gentile', 'signor')",1
"('signor', 'uomo')",1
"('chiamare', 'son')",1
"('asino', 'chiamare')",1
"('bruttura', 'chiamare')",1
"('chiamare', 'tutto')",1
"('cattività', 'chiamare')",1
"('reputare', 'son')",1
"('dire', 'reputare')",1
"('asino', 'reputare')",1
"('bruttura', 'reputare')",1
"('reputare', 'tutto')",1
"('cattività', 'reputare')",1
"('asino', 'son')",1
"('bruttura', 'son')",1
"('son', 'tutto')",1
"('cattività', 'son')",1
"('asino', 'dire')",1
"('bruttura', 'dire')",1
"('cattività', 'dire')",2
"('asino', 'bruttura')",1
"('asino', 'tutto')",1
"('asino', 'cattività')",1
"('bruttura', 'tutto')",1
"('bruttura', 'cattività')",1
"('cattività', 'tutto')",1
"('de', 'vilissimi')",1
"('allevare', 'de')",1
"('uomo', 'vilissimi')",1
"('allevare', 'vilissimi')",1
"('corte', 'vilissimi')",1
"('allevare', 'uomo')",1
"('allevare', 'corte')",1
"('que', 'tempo')",1
"('que', 'solere')",1
"('solere', 'tempo')",1
"('essere', 'mestiere')",1
"('consumare', 'essere')",1
"('essere', 'trattare')",1
"('essere', 'pace')",1
"('essere', 'guerra')",1
"('lor', 'mestiere')",1
"('consumare', 'lor')",2
"('fatica', 'lor')",1
"('lor', 'trattare')",1
"('lor', 'pace')",1
"('guerra', 'lor')",1
"('consumare', 'mestiere')",1
"('fatica', 'mestiere')",1
"('mestiere', 'trattare')",1
"('mestiere', 'pace')",1
"('guerra', 'mestiere')",1
"('consumare', 'trattare')",1
"('consumare', 'pace')",1
"('consumare', 'guerra')",1
"('fatica', 'trattare')",1
"('fatica', 'pace')",1
"('fatica', 'guerra')",1
"('pace', 'trattare')",1
"('guerra', 'trattare')",1
"('guerra', 'pace')",1
"('gentile', 'sdegni')",1
"('sdegni', 'uomo')",1
"('nascere', 'sdegni')",1
"('sdegni', 'trattare')",1
"('matrimonii', 'sdegni')",1
"('parentado', 'sdegni')",1
"('amistà', 'sdegni')",1
"('gentile', 'nascere')",1
"('gentile', 'trattare')",1
"('gentile', 'matrimonii')",1
"('gentile', 'parentado')",1
"('amistà', 'gentile')",1
"('trattare', 'uomo')",1
"('matrimonii', 'uomo')",1
"('parentado', 'uomo')",1
"('nascere', 'trattare')",1
"('matrimonii', 'nascere')",1
"('nascere', 'parentado')",1
"('amistà', 'nascere')",1
"('matrimonii', 'trattare')",1
"('parentado', 'trattare')",1
"('amistà', 'trattare')",1
"('matrimonii', 'parentado')",1
"('amistà', 'matrimonii')",1
"('bello', 'motto')",1
"('bello', 'ricreare')",1
"('animo', 'bello')",1
"('affaticati', 'bello')",1
"('bello', 'sollazzare')",1
"('bello', 'corte')",1
"('leggiadro', 'motto')",2
"('motto', 'ricreare')",1
"('animo', 'motto')",1
"('affaticati', 'motto')",1
"('motto', 'sollazzare')",1
"('corte', 'motto')",1
"('leggiadro', 'ricreare')",1
"('animo', 'leggiadro')",1
"('affaticati', 'leggiadro')",1
"('leggiadro', 'sollazzare')",1
"('corte', 'leggiadro')",1
"('animo', 'ricreare')",1
"('affaticati', 'ricreare')",1
"('ricreare', 'sollazzare')",1
"('corte', 'ricreare')",1
"('affaticati', 'animo')",1
"('animo', 'sollazzare')",1
"('animo', 'corte')",1
"('affaticati', 'sollazzare')",1
"('affaticati', 'corte')",1
"('corte', 'sollazzare')",1
"('agro', 'riprensione')",1
"('agro', 'padre')",1
"('agro', 'mordere')",1
"('agro', 'difetto')",1
"('agro', 'de')",1
"('agro', 'cattivo')",1
"('padre', 'riprensione')",1
"('mordere', 'riprensione')",1
"('difetto', 'riprensione')",1
"('de', 'riprensione')",1
"('cattivo', 'riprensione')",1
"('mordere', 'padre')",1
"('difetto', 'padre')",1
"('de', 'padre')",1
"('cattivo', 'padre')",1
"('difetto', 'mordere')",1
"('de', 'mordere')",1
"('cattivo', 'mordere')",1
"('de', 'difetto')",1
"('cattivo', 'difetto')",1
"('cattivo', 'de')",1
"('leggieri', 'premii')",1
"('premii', 'rapportare')",1
"('premii', 'seminare')",1
"('leggieri', 'rapportare')",1
"('leggieri', 'seminare')",1
"('rapportare', 'seminare')",1
"('dire', 'zizzania')",1
"('cattività', 'zizzania')",1
"('tristizia', 'zizzania')",1
"('essere', 'zizzania')",1
"('fare', 'zizzania')",1
"('presenza', 'zizzania')",1
"('dire', 'tristizia')",1
"('dire', 'presenza')",1
"('cattività', 'tristizia')",1
"('cattività', 'essere')",1
"('cattività', 'fare')",1
"('cattività', 'presenza')",1
"('essere', 'tristizia')",1
"('presenza', 'tristizia')",1
"('rimproverare', 'uomo')",1
"('male', 'uomo')",1
"('tristezza', 'uomo')",1
"('male', 'rimproverare')",1
"('rimproverare', 'vergogna')",1
"('rimproverare', 'tristezza')",1
"('rimproverare', 'vero')",2
"('non', 'rimproverare')",1
"('male', 'vergogna')",1
"('male', 'tristezza')",1
"('male', 'vero')",2
"('male', 'non')",1
"('tristezza', 'vergogna')",1
"('vergogna', 'vero')",2
"('tristezza', 'vero')",2
"('non', 'tristezza')",1
"('vero', 'vero')",1
"('falso', 'lusinga')",1
"('falso', 'uomo')",1
"('falso', 'gentile')",1
"('cosa', 'falso')",1
"('falso', 'vile')",1
"('falso', 'scellerato')",1
"('falso', 'ritrarre')",1
"('lusinga', 'uomo')",1
"('gentile', 'lusinga')",1
"('cosa', 'lusinga')",1
"('lusinga', 'vile')",1
"('lusinga', 'scellerato')",1
"('lusinga', 'ritrarre')",1
"('uomo', 'vile')",1
"('scellerato', 'uomo')",2
"('ritrarre', 'uomo')",1
"('cosa', 'gentile')",1
"('gentile', 'vile')",1
"('gentile', 'scellerato')",1
"('gentile', 'ritrarre')",1
"('cosa', 'vile')",1
"('cosa', 'scellerato')",1
"('cosa', 'ritrarre')",1
"('scellerato', 'vile')",1
"('ritrarre', 'vile')",1
"('ritrarre', 'scellerato')",1
"('ingegnarsi', 'lor')",1
"('ingegnarsi', 'tempo')",1
"('consumare', 'ingegnarsi')",1
"('lor', 'tempo')",1
"('consumare', 'tempo')",1
"('caro', 'dare')",1
"('misero', 'scostumato')",1
"('misero', 'signore')",1
"('misero', 'onorato')",1
"('misero', 'premii')",1
"('grande', 'misero')",1
"('essaltato', 'misero')",1
"('scostumato', 'signore')",1
"('onorato', 'scostumato')",1
"('premii', 'scostumato')",1
"('grande', 'scostumato')",1
"('essaltato', 'scostumato')",1
"('onorato', 'signore')",1
"('premii', 'signore')",1
"('grande', 'signore')",1
"('essaltato', 'signore')",1
"('onorato', 'premii')",1
"('grande', 'onorato')",1
"('essaltato', 'onorato')",1
"('grande', 'premii')",1
"('essaltato', 'premii')",1
"('essaltato', 'grande')",1
"('abominevole', 'dire')",1
"('abominevole', 'atto')",1
"('abominevole', 'gran')",1
"('abominevole', 'vergogna')",1
"('abominevole', 'biasimevole')",1
"('abominevole', 'mondo')",1
"('atto', 'parola')",1
"('gran', 'parola')",1
"('parola', 'vergogna')",1
"('biasimevole', 'parola')",1
"('mondo', 'parola')",1
"('biasimevole', 'dire')",1
"('dire', 'mondo')",1
"('atto', 'gran')",1
"('atto', 'vergogna')",1
"('atto', 'biasimevole')",1
"('atto', 'mondo')",1
"('biasimevole', 'gran')",1
"('gran', 'mondo')",1
"('biasimevole', 'vergogna')",1
"('mondo', 'vergogna')",1
"('biasimevole', 'mondo')",1
"('argomento', 'presente')",1
"('evidente', 'presente')",1
"('presente', 'virtù')",1
"('dipartire', 'presente')",1
"('avere', 'presente')",1
"('argomento', 'evidente')",1
"('argomento', 'virtù')",1
"('argomento', 'dipartire')",1
"('argomento', 'avere')",1
"('evidente', 'virtù')",1
"('dipartire', 'evidente')",1
"('avere', 'evidente')",1
"('dipartire', 'virtù')",1
"('avere', 'virtù')",1
"('avere', 'dipartire')",1
"('feccia', 'vizii')",1
"('feccia', 'misero')",1
"('feccia', 'vivente')",1
"('abbandonato', 'feccia')",1
"('misero', 'vizii')",1
"('vivente', 'vizii')",1
"('abbandonato', 'vizii')",1
"('misero', 'vivente')",1
"('abbandonato', 'misero')",1
"('abbandonato', 'vivente')",1
"('avea', 'tornare')",1
"('giusto', 'tornare')",1
"('sdegno', 'tornare')",1
"('avea', 'cominciare')",1
"('cominciare', 'giusto')",1
"('cominciare', 'sdegno')",1
"('avea', 'giusto')",1
"('avea', 'sdegno')",1
"('giusto', 'sdegno')",1
"('avere', 'trasviata')",1
"('Guiglielmo', 'avere')",3
"('non', 'trasviata')",1
"('credere', 'trasviata')",1
"('dire', 'trasviata')",2
"('Guiglielmo', 'trasviata')",1
"('Guiglielmo', 'credere')",1
"('Guiglielmo', 'dire')",4
"('gentile', 'tutto')",1
"('Genova', 'tutto')",1
"('onorare', 'tutto')",1
"('gentile', 'onorare')",1
"('gentile', 'veduto')",1
"('Genova', 'onorare')",2
"('Genova', 'veduto')",1
"('onorare', 'veduto')",1
"('dimorare', 'giorno')",1
"('città', 'dimorare')",1
"('dimorare', 'udire')",1
"('cosa', 'dimorare')",1
"('dimorare', 'miseria')",1
"('città', 'giorno')",1
"('giorno', 'udire')",1
"('cosa', 'giorno')",1
"('giorno', 'miseria')",1
"('avere', 'città')",1
"('città', 'udire')",1
"('avere', 'miseria')",1
"('miseria', 'udire')",1
"('cosa', 'miseria')",1
"('avarizia', 'messere')",1
"('avarizia', 'volere')",1
"('messere', 'volere')",1
"('messere', 'vedere')",1
"('Ermino', 'volere')",1
"('Ermino', 'vedere')",1
"('Ermino', 'avere')",1
"('Guiglielmo', 'sentire')",1
"('Borsiere', 'sentire')",1
"('sentire', 'valente')",1
"('Guiglielmo', 'valente')",1
"('Guiglielmo', 'uomo')",1
"('Borsiere', 'valente')",1
"('Borsiere', 'uomo')",1
"('Borsiere', 'avere')",1
